// TECHNICAL SPECIFICATION DOCUMENTS;;									
// ITEM;							1 DOC ID;							2 DOC NAME;							3 DOC TYPE;							4 DOC CLASS;						5 DOC SUBCLASS;						6 doc image;						7 DOC SIZE;							8 DOC PRICE;						9 CRAFTS ID;						10 DOC LVL;							11 USE MODE;						12 STACKABLE ITEM;					13 RECIPE (id-qty);					14 QTY;								15 NULL 0;							16 NULL 0;							17 NULL 0;							18 NULL 0;							19 NULL 0;							20 NULL 0;							21 NULL 0;							22 ITEM DESCRIPTION ;;;;;;;									
ITEM;								2100;								Generic Single 20mm Gun (Doc);		Document;							20mm Turret;						GUN;								generic_single_20mm_gun_doc.png;	1;									14400;								1002;								1;									 null;								True;								167-3:153-12:159-2;					1;									 null ; 							 null ; 							 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Generic Single 20mm Gun.
ITEM;								2173;								Blaster x4 Laser (Doc);				Document;							Laser Turret;						LASER;								blaster_x4_laser_doc.png;			1.0;								75600;								1113;								4;									 null;								true;								216-9:217-4:2002-5;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x4 Laser;;									;									;									;									;									;									
ITEM;								2174;								Blaster x5 Laser (Doc);				Document;							Laser Turret;						LASER;								blaster_x5_laser_doc.png;			1.0;								148800;								1114;								5;									 null;								true;								2015-7:2006-4:2016-3;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x5 Laser;;									;									;									;									;									;									
ITEM;								2175;								Blaster x6 Laser (Doc);				Document;							Laser Turret;						LASER;								blaster_x6_laser_doc.png;			1.0;								296400;								1115;								6;									 null;								true;								2003-35:2018-3:2021-15;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x6 Laser;;									;									;									;									;									;									
ITEM;								2176;								Blaster x7 Laser (Doc);				Document;							Laser Turret;						LASER;								blaster_x7_laser_doc.png;			1.0;								603600;								1116;								7;									 null;								true;								2004-58:2037-29:2016-14;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x7 Laser;;									;									;									;									;									;									
ITEM;								2177;								Blaster x8 Laser (Doc);				Document;							Laser Turret;						LASER;								blaster_x8_laser_doc.png;			1.0;								1206000;							1117;								8;									 null;								true;								2021-125:2033-20:2049-2;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x8 Laser;;									;									;									;									;									;									
ITEM;								2178;								Blaster x9 Laser (Doc);				Document;							Laser Turret;						LASER;								blaster_x9_laser_doc.png;			1.0;								2410800;							1118;								9;									 null;								true;								2029-25:2040-44:2025-25;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x9 Laser;;									;									;									;									;									;									
ITEM;								2179;								Blaster x10 Laser (Doc);			Document;							Laser Turret;						LASER;								blaster_x10_laser_doc.png;			1.0;								4820400;							1119;								10;									 null;								true;								2048-22:2080-50:2049-9;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Blaster x10 Laser;;									;									;									;									;									;									
ITEM;								2180;								Focused x1 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x1_laser_doc.png;			1.0;								16800;								1120;								1;									 null;								true;								164-15:166-2:169-1;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x1 Laser;;									;									;									;									;									;									
ITEM;								2181;								Focused x2 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x2_laser_doc.png;			1.0;								32400;								1121;								2;									 null;								true;								155-30:207-2:201-4;					1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x2 Laser;;									;									;									;									;									;									
ITEM;								2182;								Focused x3 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x3_laser_doc.png;			1.0;								63600;								1122;								3;									 null;								true;								204-12:159-11:170-12;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x3 Laser;;									;									;									;									;									;									
ITEM;								2183;								Focused x4 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x4_laser_doc.png;			1.0;								126000;								1123;								4;									 null;								true;								215-16:2005-5:214-10;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x4 Laser;;									;									;									;									;									;									
ITEM;								2184;								Focused x5 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x5_laser_doc.png;			1.0;								250800;								1124;								5;									 null;								true;								2003-29:212-29:206-21;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x5 Laser;;									;									;									;									;									;									
ITEM;								2185;								Focused x6 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x6_laser_doc.png;			1.0;								500400;								1125;								6;									 null;								true;								2017-18:216-32:2001-43;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x6 Laser;;									;									;									;									;									;									
ITEM;								2186;								Focused x7 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x7_laser_doc.png;			1.0;								999600;								1126;								7;									 null;								true;								2026-19:2023-18:2036-7;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x7 Laser;;									;									;									;									;									;									
ITEM;								2187;								Focused x8 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x8_laser_doc.png;			1.0;								1998000;							1127;								8;									 null;								true;								2047-11:2025-21:2038-9;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x8 Laser;;									;									;									;									;									;									
ITEM;								2188;								Focused x9 Laser (Doc);				Document;							Laser Turret;						LASER;								focused_x9_laser_doc.png;			1.0;								3996000;							1128;								9;									 null;								true;								2047-22:2038-19:2043-48;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x9 Laser;;									;									;									;									;									;									
ITEM;								2189;								Focused x10 Laser (Doc);			Document;							Laser Turret;						LASER;								focused_x10_laser_doc.png;			1.0;								7990800;							1129;								10;									 null;								true;								2057-21:2045-36:2080-83;			1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Focused x10 Laser;;									;									;									;									;									;									
ITEM;								2190;								Pulse Beam Class 1 (Doc);			Document;							Ion Turret;							BEAM;								pulse_beam_class_1_doc.png;			1.0;								30000;								1150;								1;									 null;								true;								154-13:161-11:158-6;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Pulse Beam Class 1;;									;									;									;									;									;									
ITEM;								2191;								Pulse Beam Class 2 (Doc);			Document;							Ion Turret;							BEAM;								pulse_beam_class_2_doc.png;			1.0;								58800;								1151;								2;									 null;								true;								153-98:164-26:154-13;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Pulse Beam Class 2;;									;									;									;									;									;									
ITEM;								2192;								Pulse Beam Class 3 (Doc);			Document;							Ion Turret;							BEAM;								pulse_beam_class_3_doc.png;			1.0;								116400;								1152;								3;									 null;								true;								205-20:165-18:217-6;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Pulse Beam Class 3;;									;									;									;									;									;									
ITEM;								2193;								Pulse Beam Class 4 (Doc);			Document;							Ion Turret;							BEAM;								pulse_beam_class_4_doc.png;			1.0;								231600;								1153;								4;									 null;								true;								208-33:209-33:218-12;				1;									 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								 null ;								Technical Specifications Document to fabricate Pulse Beam Class 4;;									;									;									;									;									;									
